INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,BANKNIFTY,16-Feb-2023,44100.0000000,CE,4.5500000,6.0000000,3.9500000,5.2500000,5.2500000,37393.0000000,412300.3000000,97450.0000000,24675.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,41100.0000000,PE,130.2000000,253.4000000,92.4000000,172.9000000,172.9000000,1284082.0000000,13251394.4200000,609350.0000000,164700.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,45300.0000000,CE,7.0000000,7.6500000,5.4000000,7.4500000,7.4500000,188.0000000,2129.4000000,6675.0000000,-175.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,16200.0000000,PE,2.0500000,3.8000000,1.4000000,2.1500000,2.1500000,5966.0000000,48332.1700000,222700.0000000,10100.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,44500.0000000,PE,2669.8500000,2881.8500000,2663.7000000,2881.8500000,3315.1500000,5.0000000,59.0600000,5125.0000000,75.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,37900.0000000,CE,0.0000000,0.0000000,0.0000000,4907.9500000,4375.1500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,16600.0000000,PE,0.0000000,0.0000000,0.0000000,153.8000000,132.6500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,18450.0000000,PE,585.0000000,713.2500000,575.5000000,668.3000000,668.3000000,211.0000000,2009.5400000,11850.0000000,-5150.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,36500.0000000,CE,0.0000000,0.0000000,0.0000000,5856.9000000,4802.9500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,43600.0000000,PE,2017.2000000,2017.2000000,2017.2000000,2017.2000000,2321.6000000,1.0000000,11.4000000,4575.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,49000.0000000,PE,7309.9500000,7650.0000000,7309.9500000,7550.0000000,7550.0000000,17.0000000,239.9000000,13875.0000000,-25.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,18750.0000000,CE,3.0500000,3.9500000,2.6000000,3.1500000,3.1500000,1725.0000000,16174.4100000,79000.0000000,3400.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,16500.0000000,PE,23.2500000,33.4000000,22.7000000,28.8500000,28.8500000,7603.0000000,62833.1500000,1078700.0000000,1300.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,38400.0000000,PE,0.0000000,0.0000000,0.0000000,616.3000000,562.4000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,39600.0000000,CE,2027.7000000,2027.7000000,1650.0000000,1786.8500000,1716.4000000,18.0000000,186.3700000,775.0000000,100.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,43700.0000000,PE,0.0000000,0.0000000,0.0000000,2832.5500000,2923.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,17450.0000000,PE,0.0000000,0.0000000,0.0000000,245.1500000,358.2500000,0.0000000,0.0000000,400.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,18500.0000000,CE,153.0000000,193.4500000,153.0000000,164.0000000,164.0000000,2304.0000000,21504.0000000,197200.0000000,12950.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,19100.0000000,PE,0.0000000,0.0000000,0.0000000,1284.3000000,1318.2500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,38200.0000000,PE,184.7500000,184.7500000,136.2000000,149.4500000,149.4500000,6.0000000,57.5200000,725.0000000,100.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,16800.0000000,PE,38.4500000,53.0500000,35.1000000,45.1500000,45.1500000,3172.0000000,26716.5700000,672750.0000000,40800.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,39500.0000000,CE,2425.0000000,2425.0000000,2310.0000000,2391.2500000,2391.2500000,15.0000000,157.0100000,9150.0000000,75.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,19000.0000000,PE,1125.2000000,1249.1000000,1118.0000000,1198.7500000,1198.7500000,481.0000000,4859.7600000,393050.0000000,2350.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,17100.0000000,CE,771.3500000,790.2500000,662.2500000,708.8500000,708.8500000,134.0000000,1193.3600000,60600.0000000,-100.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,16500.0000000,CE,1367.8500000,1385.0000000,1249.2500000,1303.1500000,1303.1500000,353.0000000,3140.9500000,507900.0000000,-8550.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,38000.0000000,CE,3765.9000000,3840.9500000,3607.4500000,3639.3500000,3639.3500000,176.0000000,1838.0200000,21400.0000000,3750.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,16850.0000000,CE,0.0000000,0.0000000,0.0000000,1168.9500000,1176.3500000,0.0000000,0.0000000,1750.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,19150.0000000,PE,1335.7000000,1335.7000000,1335.7000000,1335.7000000,1368.2500000,1.0000000,10.2400000,50.0000000,50.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,44500.0000000,CE,3.9500000,5.5500000,3.4500000,4.7000000,4.7000000,251829.0000000,2801854.5200000,858375.0000000,160350.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,42400.0000000,CE,0.0000000,0.0000000,0.0000000,2075.7500000,1615.8500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,37000.0000000,PE,3.9000000,3.9500000,2.5500000,2.7000000,2.7000000,57589.0000000,532739.8400000,216875.0000000,47300.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,35500.0000000,PE,2.9000000,3.0000000,2.1000000,2.2000000,2.2000000,43090.0000000,382449.9800000,502075.0000000,131175.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,38600.0000000,PE,0.0000000,0.0000000,0.0000000,663.8000000,610.6000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,42700.0000000,CE,0.0000000,0.0000000,0.0000000,1939.5500000,1491.2000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,37900.0000000,CE,3569.0500000,3569.0500000,3374.7500000,3546.6000000,3464.7000000,13.0000000,134.4000000,125.0000000,125.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,16700.0000000,CE,1281.7500000,1281.7500000,1270.0000000,1270.0000000,1299.9000000,4.0000000,35.9500000,2200.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,16250.0000000,CE,0.0000000,0.0000000,0.0000000,2021.1000000,1832.7500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,17150.0000000,CE,0.0000000,0.0000000,0.0000000,778.7500000,686.3000000,0.0000000,0.0000000,6050.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,18500.0000000,PE,643.9500000,752.7500000,606.4500000,701.1500000,701.1500000,2285.0000000,21927.0300000,642400.0000000,2600.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,41800.0000000,PE,541.2500000,794.4000000,477.1500000,680.5500000,680.5500000,5802.0000000,61533.5300000,21725.0000000,-6350.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,40800.0000000,CE,1448.1000000,1465.9000000,1372.6000000,1372.6000000,1877.6500000,14.0000000,147.7900000,1450.0000000,50.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,16300.0000000,PE,1.0000000,1.2500000,0.7000000,0.8000000,0.8000000,9289.0000000,75709.5500000,294350.0000000,15700.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,42400.0000000,CE,50.0500000,50.0500000,16.8000000,19.3000000,19.3000000,654886.0000000,6945552.1700000,787550.0000000,118550.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,38500.0000000,PE,5.6500000,6.0000000,3.6000000,3.8500000,3.8500000,329545.0000000,3172230.6900000,882875.0000000,144025.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,16450.0000000,PE,0.0000000,0.0000000,0.0000000,128.3500000,108.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,39800.0000000,PE,14.6000000,25.4500000,9.9000000,11.9500000,11.9500000,230750.0000000,2296815.4400000,301725.0000000,69450.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,39000.0000000,CE,2584.5000000,2622.3000000,2203.5000000,2332.5500000,2332.5500000,54.0000000,558.3100000,3725.0000000,-300.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,42100.0000000,CE,242.7000000,266.7500000,148.1500000,166.9000000,166.9000000,10025.0000000,105962.3400000,60375.0000000,23025.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,38800.0000000,CE,0.0000000,0.0000000,0.0000000,3253.4500000,3227.5000000,0.0000000,0.0000000,100.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,37700.0000000,CE,0.0000000,0.0000000,0.0000000,3665.0500000,4124.5500000,0.0000000,0.0000000,25.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,25500.0000000,CE,0.0000000,0.0000000,0.0000000,9656.2000000,16001.3500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,40500.0000000,CE,1942.8000000,1950.0000000,1942.8000000,1950.0000000,2579.1500000,3.0000000,31.8300000,4300.0000000,-25.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,42700.0000000,PE,1540.0000000,1540.0000000,1540.0000000,1540.0000000,2040.6000000,2.0000000,22.1200000,1125.0000000,-25.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,42600.0000000,CE,603.0500000,603.0500000,457.5000000,481.3500000,1026.9500000,93.0000000,1002.1000000,2600.0000000,-225.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,43900.0000000,PE,0.0000000,0.0000000,0.0000000,2002.7000000,2858.6500000,0.0000000,0.0000000,50.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,16200.0000000,PE,0.9500000,1.2000000,0.7000000,0.8000000,0.8000000,22494.0000000,182210.7500000,291400.0000000,-127650.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,44200.0000000,CE,4.6000000,5.7500000,3.8500000,4.9000000,4.9000000,36536.0000000,403762.3700000,169525.0000000,89475.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,16200.0000000,CE,0.0000000,0.0000000,0.0000000,2063.9000000,1876.1500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,18000.0000000,CE,85.0000000,93.5000000,54.0500000,61.1500000,61.1500000,167287.0000000,1510970.0100000,4271850.0000000,602550.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,43000.0000000,PE,1417.7500000,1778.7000000,1328.4000000,1645.7000000,1645.7000000,1173.0000000,13075.9200000,294650.0000000,-5525.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,40300.0000000,CE,0.0000000,0.0000000,0.0000000,1998.5000000,2176.3500000,0.0000000,0.0000000,1250.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,24-Dec-2025,15000.0000000,PE,0.0000000,0.0000000,0.0000000,700.0000000,296.5500000,0.0000000,0.0000000,50.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,44600.0000000,CE,3.8000000,5.3500000,2.4500000,4.5500000,4.5500000,25471.0000000,284026.6900000,35150.0000000,-5875.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,40200.0000000,CE,1410.0000000,1465.0000000,1047.0000000,1155.0000000,1155.0000000,533.0000000,5514.6400000,11800.0000000,3800.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,43100.0000000,PE,1465.5000000,1797.9000000,1457.1500000,1774.4000000,1774.4000000,30.0000000,335.4900000,1200.0000000,25.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,47500.0000000,CE,2.3000000,2.9500000,2.1500000,2.5000000,2.5000000,50253.0000000,596784.6800000,226625.0000000,76875.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,40900.0000000,CE,756.5500000,830.2000000,468.0000000,549.0000000,549.0000000,73113.0000000,757627.7900000,68100.0000000,39600.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,20000.0000000,PE,2130.5500000,2240.0000000,2130.5500000,2192.0500000,2192.0500000,202.0000000,2240.2500000,478700.0000000,-3200.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,20000.0000000,PE,2031.0500000,2114.9000000,2031.0500000,2071.5000000,2071.5000000,140.0000000,1545.0200000,194500.0000000,-650.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,16350.0000000,PE,0.0000000,0.0000000,0.0000000,20.5500000,44.0500000,0.0000000,0.0000000,8150.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,45000.0000000,CE,3.1500000,5.0000000,3.0500000,4.3000000,4.3000000,226015.0000000,2542875.3800000,1190550.0000000,435750.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,19000.0000000,PE,950.0000000,1100.0000000,950.0000000,1051.9000000,1051.9000000,161.0000000,1614.8800000,28600.0000000,4700.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,16100.0000000,PE,1.9000000,3.6500000,1.7000000,1.9000000,1.9000000,4396.0000000,35392.9100000,569550.0000000,13950.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,42000.0000000,CE,1211.5000000,1215.0000000,1025.0000000,1055.9500000,1055.9500000,273.0000000,2940.9300000,15400.0000000,1175.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,42400.0000000,CE,153.1500000,165.9500000,89.5000000,98.8000000,98.8000000,17042.0000000,181097.3000000,78600.0000000,35000.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,18050.0000000,CE,260.5500000,267.5500000,218.0000000,223.3000000,223.3000000,151.0000000,1380.1300000,6200.0000000,750.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,40100.0000000,PE,375.0000000,440.0000000,375.0000000,412.4000000,412.4000000,19.0000000,192.4200000,1275.0000000,150.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,18550.0000000,CE,0.0000000,0.0000000,0.0000000,545.8500000,395.0500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,37500.0000000,PE,4.1500000,4.1500000,2.5500000,2.7000000,2.7000000,109922.0000000,1030602.7100000,316075.0000000,-16750.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,16450.0000000,CE,0.0000000,0.0000000,0.0000000,1550.7000000,1330.2500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,16650.0000000,PE,0.0000000,0.0000000,0.0000000,163.1000000,141.7500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,16800.0000000,CE,1048.7500000,1048.7500000,952.2500000,990.7500000,980.5000000,8.0000000,71.1900000,2300.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,17250.0000000,CE,611.9500000,622.3000000,500.8000000,534.8000000,534.8000000,134.0000000,1191.2200000,4700.0000000,-450.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,42300.0000000,PE,769.1500000,1127.9500000,691.5000000,990.2000000,990.2000000,5076.0000000,54804.8200000,32600.0000000,-1050.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,16950.0000000,PE,1.9500000,2.4000000,1.0000000,1.2000000,1.2000000,20351.0000000,172491.0400000,160200.0000000,-2500.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,17900.0000000,PE,318.1000000,372.8000000,309.7500000,347.8500000,347.8500000,120.0000000,1094.9400000,14950.0000000,-1100.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,40500.0000000,CE,1110.3000000,1192.2500000,774.3000000,881.9500000,881.9500000,24085.0000000,249224.3800000,65050.0000000,22850.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,39000.0000000,PE,195.0000000,258.0000000,179.7500000,222.1000000,222.1000000,6805.0000000,66735.5800000,227875.0000000,-7550.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,40600.0000000,PE,43.4000000,104.6000000,33.4500000,58.2000000,58.2000000,839341.0000000,8532783.9900000,762775.0000000,146800.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,18850.0000000,CE,1.2000000,1.3000000,0.9500000,1.1000000,1.1000000,16177.0000000,152477.3100000,117600.0000000,43300.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,18100.0000000,PE,282.4500000,381.7500000,258.0000000,332.9000000,332.9000000,5065.0000000,46672.4500000,530850.0000000,-27100.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,19550.0000000,PE,0.0000000,0.0000000,0.0000000,1211.1500000,1742.4000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,19050.0000000,CE,0.0000000,0.0000000,0.0000000,498.6500000,120.7500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,17750.0000000,PE,203.5500000,264.0000000,203.0000000,236.4000000,236.4000000,364.0000000,3274.2900000,38250.0000000,2550.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,42500.0000000,CE,36.2000000,39.4000000,13.6000000,15.5000000,15.5000000,1120017.0000000,11905287.4900000,1930000.0000000,308525.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,43100.0000000,CE,0.0000000,0.0000000,0.0000000,458.6000000,850.9000000,0.0000000,0.0000000,275.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,17700.0000000,CE,462.9500000,476.5000000,401.0500000,419.2500000,419.2500000,2489.0000000,22554.7100000,121650.0000000,31150.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,18700.0000000,PE,854.9000000,921.2000000,825.0000000,916.0000000,916.0000000,18.0000000,176.1700000,9950.0000000,150.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,17350.0000000,CE,550.2000000,550.2000000,441.0000000,477.2000000,477.2000000,40.0000000,356.2700000,11150.0000000,-50.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,39100.0000000,CE,0.0000000,0.0000000,0.0000000,3054.4000000,3000.0500000,0.0000000,0.0000000,100.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,43200.0000000,CE,0.0000000,0.0000000,0.0000000,502.0000000,818.6000000,0.0000000,0.0000000,1900.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,18250.0000000,CE,4.2500000,4.7500000,2.4000000,2.6500000,2.6500000,410812.0000000,3749307.7500000,2512700.0000000,-52000.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,38500.0000000,CE,0.0000000,0.0000000,0.0000000,3759.4500000,3915.7500000,0.0000000,0.0000000,2300.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,17150.0000000,PE,0.0000000,0.0000000,0.0000000,279.8500000,260.1000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,19050.0000000,CE,0.9000000,1.1000000,0.8000000,0.9000000,0.9000000,6858.0000000,65325.7700000,51300.0000000,30550.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,38700.0000000,CE,0.0000000,0.0000000,0.0000000,4303.4000000,3769.6500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,45100.0000000,CE,6.7000000,9.0000000,4.8000000,7.4500000,7.4500000,266.0000000,2999.5900000,2900.0000000,-825.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,18950.0000000,PE,1120.0000000,1120.0000000,1120.0000000,1120.0000000,1148.8000000,1.0000000,10.0300000,2450.0000000,-50.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,42200.0000000,CE,206.0500000,229.0000000,125.3500000,140.0000000,140.0000000,20809.0000000,220298.6800000,191550.0000000,111450.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,45200.0000000,CE,7.9500000,8.0000000,5.0500000,8.0000000,8.0000000,68.0000000,768.5200000,2925.0000000,-500.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,45500.0000000,CE,5.7500000,7.3500000,5.7000000,6.9000000,6.9000000,3084.0000000,35085.3400000,76225.0000000,-11750.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,38600.0000000,PE,18.2500000,30.2500000,14.7500000,19.0500000,19.0500000,2471.0000000,23858.6700000,15950.0000000,-550.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,19150.0000000,PE,0.0000000,0.0000000,0.0000000,1189.7000000,1319.1500000,0.0000000,0.0000000,250.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,40500.0000000,PE,464.9000000,585.5000000,433.1000000,518.5000000,518.5000000,3442.0000000,35290.1800000,82300.0000000,16050.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,39700.0000000,CE,0.0000000,0.0000000,0.0000000,3602.1000000,3075.2000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,42600.0000000,PE,0.0000000,0.0000000,0.0000000,2203.7500000,2244.0500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,16900.0000000,CE,940.4500000,940.4500000,870.0000000,905.9500000,905.9500000,53.0000000,471.5100000,55550.0000000,600.0000000,13-Feb-2023
OPTIDX,NIFTY,23-Feb-2023,16300.0000000,PE,2.1000000,3.1500000,1.3000000,2.0500000,2.0500000,7351.0000000,59918.9000000,677200.0000000,-15650.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,37500.0000000,CE,4160.7000000,4160.7500000,3820.0000000,3820.0000000,3858.3500000,11.0000000,114.3100000,6125.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,42400.0000000,CE,689.0000000,695.0000000,525.0000000,542.0500000,542.0500000,162.0000000,1740.8700000,6250.0000000,1275.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,17950.0000000,PE,140.0000000,238.7000000,126.0000000,191.5000000,191.5000000,188300.0000000,1707286.3700000,294550.0000000,-139250.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,16400.0000000,CE,0.0000000,0.0000000,0.0000000,1595.5500000,1560.5000000,0.0000000,0.0000000,1250.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,38600.0000000,CE,0.0000000,0.0000000,0.0000000,4375.4500000,3841.6000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,41800.0000000,CE,199.9500000,211.8000000,79.4000000,98.3000000,98.3000000,1360188.0000000,14252114.4100000,1729700.0000000,948700.0000000,13-Feb-2023
OPTIDX,NIFTY,29-Mar-2023,17600.0000000,CE,527.0500000,545.0000000,464.2000000,484.1500000,484.1500000,1375.0000000,12438.0500000,81350.0000000,24550.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,19300.0000000,PE,0.0000000,0.0000000,0.0000000,1379.4000000,1447.7000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,16700.0000000,PE,1.4000000,1.5500000,0.9000000,1.0000000,1.0000000,51247.0000000,427944.9300000,479250.0000000,64750.0000000,13-Feb-2023
FUTIDX,BANKNIFTY,23-Feb-2023,0.0000000,XX,41644.8500000,41733.0000000,41230.0000000,41381.9000000,41381.9000000,112293.0000000,1162828.1000000,2458900.0000000,199225.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,19050.0000000,CE,0.0000000,0.0000000,0.0000000,372.3500000,248.7000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,39500.0000000,PE,10.9500000,16.8000000,7.2500000,8.6500000,8.6500000,560532.0000000,5536677.0000000,1298200.0000000,133175.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,39500.0000000,CE,2170.4000000,2228.6500000,1809.6000000,1933.9000000,1933.9000000,235.0000000,2435.9200000,28975.0000000,-800.0000000,13-Feb-2023
OPTIDX,NIFTY,16-Feb-2023,16250.0000000,PE,1.0500000,1.2500000,0.5500000,0.8000000,0.8000000,9639.0000000,78320.8400000,285450.0000000,274500.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,27-Apr-2023,40300.0000000,CE,0.0000000,0.0000000,0.0000000,3216.4500000,2698.2000000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,39100.0000000,PE,280.2500000,280.2500000,280.2500000,280.2500000,280.2500000,1.0000000,9.8400000,1075.0000000,25.0000000,13-Feb-2023
OPTIDX,NIFTY,27-Apr-2023,17350.0000000,CE,0.0000000,0.0000000,0.0000000,868.1000000,990.7000000,0.0000000,0.0000000,150.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,23-Feb-2023,44200.0000000,CE,7.8000000,13.9000000,6.0000000,9.0000000,9.0000000,1211.0000000,13383.9800000,21175.0000000,-5050.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,29-Mar-2023,44900.0000000,CE,0.0000000,0.0000000,0.0000000,1837.0500000,402.0500000,0.0000000,0.0000000,0.0000000,0.0000000,13-Feb-2023
OPTIDX,BANKNIFTY,16-Feb-2023,38600.0000000,PE,5.9000000,6.6000000,3.7500000,4.1000000,4.1000000,38695.0000000,373453.3500000,48750.0000000,-200.0000000,13-Feb-2023
