INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,NIFTY,01-Jul-2021,16050.0000000,CE,0.0000000,0.0000000,0.0000000,254.4000000,184.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,31100.0000000,PE,0.0000000,0.0000000,0.0000000,1290.7000000,1307.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,13350.0000000,CE,0.0000000,0.0000000,0.0000000,1736.1000000,1406.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,16250.0000000,CE,0.1500000,0.8500000,0.0500000,0.1000000,14696.5000000,3307.0000000,40304.4600000,6525.0000000,4800.0000000,12-May-2021
OPTIDX,NIFTY,30-Dec-2021,12400.0000000,PE,0.0000000,0.0000000,0.0000000,116.4500000,305.1500000,0.0000000,0.0000000,375.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,12950.0000000,CE,0.0000000,0.0000000,0.0000000,1551.1000000,1785.1500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,16400.0000000,PE,0.0000000,0.0000000,0.0000000,1509.4000000,1691.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,13000.0000000,PE,2.2000000,3.0000000,1.5000000,1.8500000,1.8500000,8362.0000000,81542.9200000,526200.0000000,350775.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,35300.0000000,PE,0.0000000,0.0000000,0.0000000,3586.4500000,3263.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,29200.0000000,CE,0.0000000,0.0000000,0.0000000,3971.1500000,3762.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,37300.0000000,PE,0.0000000,0.0000000,0.0000000,4110.2500000,4951.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,38400.0000000,CE,0.0000000,0.0000000,0.0000000,2347.9000000,19.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,31100.0000000,CE,0.0000000,0.0000000,0.0000000,3193.7500000,2252.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Dec-2022,11600.0000000,PE,0.0000000,0.0000000,0.0000000,325.2500000,492.4000000,0.0000000,0.0000000,2550.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,31300.0000000,CE,1754.7500000,1754.7500000,1513.1000000,1533.4500000,1533.4500000,7.0000000,57.5200000,700.0000000,25.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,28200.0000000,PE,0.0000000,0.0000000,0.0000000,730.0000000,94.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,35700.0000000,PE,0.0000000,0.0000000,0.0000000,3226.6000000,3265.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,08-Jul-2021,15900.0000000,PE,0.0000000,0.0000000,0.0000000,1366.7500000,1361.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,31-Mar-2022,15000.0000000,PE,0.0000000,0.0000000,0.0000000,1687.4500000,1416.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,36500.0000000,CE,0.0000000,0.0000000,0.0000000,1750.3500000,1066.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,13850.0000000,CE,0.0000000,0.0000000,0.0000000,1139.8500000,875.8500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,14400.0000000,CE,402.0000000,403.9000000,247.1000000,294.3500000,14696.5000000,2177.0000000,24035.4300000,87225.0000000,-10050.0000000,12-May-2021
OPTIDX,NIFTY,27-Jun-2024,16000.0000000,PE,0.0000000,0.0000000,0.0000000,3468.4500000,2559.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Dec-2025,12000.0000000,PE,0.0000000,0.0000000,0.0000000,1453.2000000,1126.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,11700.0000000,PE,0.0000000,0.0000000,0.0000000,7.0500000,2.9000000,0.0000000,0.0000000,7875.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,30-Sep-2021,31000.0000000,CE,0.0000000,0.0000000,0.0000000,5539.1000000,4135.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,34100.0000000,CE,0.0000000,0.0000000,0.0000000,2677.2000000,1797.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Dec-2021,10300.0000000,PE,0.0000000,0.0000000,0.0000000,745.4500000,46.2500000,0.0000000,0.0000000,600.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,36700.0000000,CE,0.0000000,0.0000000,0.0000000,1238.0000000,606.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,15950.0000000,CE,0.0000000,0.0000000,0.0000000,332.9500000,96.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,15750.0000000,CE,0.0000000,0.0000000,0.0000000,374.7000000,87.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,34500.0000000,CE,0.0000000,0.0000000,0.0000000,1301.5000000,1160.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,31600.0000000,PE,0.0000000,0.0000000,0.0000000,1800.8000000,1151.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,27900.0000000,CE,0.0000000,0.0000000,0.0000000,4785.6500000,4620.9500000,0.0000000,0.0000000,25.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,14350.0000000,CE,435.0500000,454.0000000,298.3500000,339.7500000,14696.5000000,181.0000000,2000.0800000,4275.0000000,375.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,37700.0000000,PE,0.0000000,0.0000000,0.0000000,5027.0500000,5751.5500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,12800.0000000,PE,0.0000000,0.0000000,0.0000000,116.2500000,25.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,26-Dec-2024,16000.0000000,CE,0.0000000,0.0000000,0.0000000,2954.0000000,3353.7000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,13450.0000000,CE,0.0000000,0.0000000,0.0000000,1654.9500000,1315.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,33900.0000000,CE,0.0000000,0.0000000,0.0000000,1809.3500000,1503.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,31800.0000000,CE,0.0000000,0.0000000,0.0000000,3416.2000000,2166.7000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,28600.0000000,CE,0.0000000,0.0000000,0.0000000,2791.1000000,32452.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,30900.0000000,CE,0.0000000,0.0000000,0.0000000,4037.6500000,2205.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,35200.0000000,CE,0.0000000,0.0000000,0.0000000,1201.0500000,951.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,13350.0000000,PE,0.0000000,0.0000000,0.0000000,196.3000000,75.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,36600.0000000,CE,0.0000000,0.0000000,0.0000000,1008.9000000,404.5500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,34100.0000000,PE,0.0000000,0.0000000,0.0000000,2742.8500000,3172.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Dec-2021,10800.0000000,PE,0.0000000,0.0000000,0.0000000,70.9500000,78.8500000,0.0000000,0.0000000,8925.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,26-Jun-2025,16000.0000000,PE,0.0000000,0.0000000,0.0000000,3530.0000000,2661.6500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,32300.0000000,CE,0.0000000,0.0000000,0.0000000,2174.1000000,1746.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,29700.0000000,CE,0.0000000,0.0000000,0.0000000,3502.8000000,3626.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,31-Mar-2022,29000.0000000,PE,0.0000000,0.0000000,0.0000000,2782.2500000,2613.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,26-Jun-2025,17000.0000000,CE,0.0000000,0.0000000,0.0000000,3405.1000000,3300.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,08-Jul-2021,13650.0000000,CE,0.0000000,0.0000000,0.0000000,1393.0000000,1335.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,14950.0000000,PE,0.0000000,0.0000000,0.0000000,836.6000000,616.8500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,15500.0000000,CE,135.0000000,135.0000000,91.3500000,97.7500000,97.7500000,7093.0000000,83020.7600000,622800.0000000,25125.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,30600.0000000,PE,0.0000000,0.0000000,0.0000000,1563.0500000,1008.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,15650.0000000,CE,0.0000000,0.0000000,0.0000000,422.9500000,149.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,15050.0000000,PE,361.0000000,458.5000000,350.0000000,415.8000000,415.8000000,180.0000000,2084.4200000,6225.0000000,-2100.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,36400.0000000,CE,1.0000000,2.2000000,0.0500000,0.1500000,32452.3000000,633.0000000,5760.4000000,5175.0000000,3000.0000000,12-May-2021
OPTIDX,NIFTY,08-Jul-2021,14000.0000000,CE,0.0000000,0.0000000,0.0000000,1146.6000000,1087.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,10100.0000000,PE,0.0000000,0.0000000,0.0000000,3.1000000,0.0500000,0.0000000,0.0000000,450.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,33900.0000000,PE,0.0000000,0.0000000,0.0000000,2636.2000000,3049.5500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,30-Sep-2021,31000.0000000,PE,0.0000000,0.0000000,0.0000000,3218.2000000,2235.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,32900.0000000,PE,619.9500000,822.2000000,568.7500000,718.0000000,718.0000000,6466.0000000,54245.2900000,17975.0000000,-10700.0000000,12-May-2021
OPTIDX,NIFTY,30-Dec-2021,10600.0000000,PE,0.0000000,0.0000000,0.0000000,63.9000000,64.2000000,0.0000000,0.0000000,11700.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,01-Jul-2021,16250.0000000,CE,0.0000000,0.0000000,0.0000000,259.6500000,149.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,32900.0000000,CE,663.8000000,714.7000000,523.8000000,550.7000000,550.7000000,1546.0000000,12951.2600000,29325.0000000,-475.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,15100.0000000,PE,399.9000000,497.9500000,378.6500000,466.6500000,466.6500000,1240.0000000,14449.4600000,83925.0000000,1425.0000000,12-May-2021
OPTIDX,BANKNIFTY,31-Mar-2022,27000.0000000,CE,0.0000000,0.0000000,0.0000000,8469.5500000,8210.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,13100.0000000,CE,0.0000000,0.0000000,0.0000000,1692.2000000,1607.3000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,29200.0000000,PE,0.0000000,0.0000000,0.0000000,48.0000000,106.1000000,0.0000000,0.0000000,675.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Dec-2021,11900.0000000,CE,0.0000000,0.0000000,0.0000000,1048.1000000,3287.7500000,0.0000000,0.0000000,29400.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,29400.0000000,CE,0.0000000,0.0000000,0.0000000,3832.6500000,3606.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,37500.0000000,CE,0.0000000,0.0000000,0.0000000,1800.0000000,374.9000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,16100.0000000,PE,0.0000000,0.0000000,0.0000000,1637.1000000,1453.1500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,36800.0000000,CE,0.0000000,0.0000000,0.0000000,1655.3000000,995.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,10-Jun-2021,33200.0000000,PE,0.0000000,0.0000000,0.0000000,2293.8500000,1812.1500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,15100.0000000,CE,47.3000000,47.3000000,18.0000000,20.7000000,20.7000000,70977.0000000,805243.4200000,1006950.0000000,605550.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,30000.0000000,CE,0.0000000,0.0000000,0.0000000,3930.4500000,3536.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,31100.0000000,PE,0.0000000,0.0000000,0.0000000,1391.2000000,1601.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,13100.0000000,CE,0.0000000,0.0000000,0.0000000,1551.1000000,1621.3000000,0.0000000,0.0000000,4500.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,15300.0000000,PE,0.0000000,0.0000000,0.0000000,1053.3000000,836.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,34000.0000000,CE,0.0000000,0.0000000,0.0000000,638.5000000,685.0000000,0.0000000,0.0000000,75.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-Jun-2024,13000.0000000,PE,0.0000000,0.0000000,0.0000000,534.3500000,1256.3500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Dec-2022,10000.0000000,PE,140.0000000,150.0000000,140.0000000,150.0000000,201.8000000,2.0000000,15.2100000,218475.0000000,150.0000000,12-May-2021
OPTIDX,NIFTY,30-Dec-2021,9700.0000000,PE,0.0000000,0.0000000,0.0000000,156.7500000,22.3000000,0.0000000,0.0000000,3375.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,34900.0000000,PE,0.0000000,0.0000000,0.0000000,3758.7000000,3079.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Dec-2022,17000.0000000,PE,0.0000000,0.0000000,0.0000000,2355.9500000,2854.1000000,0.0000000,0.0000000,150.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,31300.0000000,CE,0.0000000,0.0000000,0.0000000,3764.5500000,1942.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,31900.0000000,PE,0.0000000,0.0000000,0.0000000,1947.2000000,1284.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,15200.0000000,CE,0.8000000,1.0000000,0.0500000,0.1500000,14696.5000000,280891.0000000,3202286.0300000,2831250.0000000,-642450.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,15600.0000000,PE,852.2500000,925.0000000,852.2500000,925.0000000,925.0000000,5.0000000,61.8400000,675.0000000,-75.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,13250.0000000,PE,0.0000000,0.0000000,0.0000000,150.7500000,24.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,30-Dec-2021,35000.0000000,PE,0.0000000,0.0000000,0.0000000,5906.8000000,5105.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,28300.0000000,PE,0.0000000,0.0000000,0.0000000,766.4500000,245.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,30700.0000000,PE,0.0000000,0.0000000,0.0000000,890.5000000,167.8000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,31-Mar-2022,32000.0000000,CE,0.0000000,0.0000000,0.0000000,6333.0000000,5484.1000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,28800.0000000,PE,0.0000000,0.0000000,0.0000000,863.1000000,806.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,35300.0000000,CE,70.0000000,70.0000000,48.0000000,48.6500000,48.6500000,83.0000000,733.7000000,17575.0000000,275.0000000,12-May-2021
OPTIDX,NIFTY,29-Dec-2022,17000.0000000,CE,0.0000000,0.0000000,0.0000000,1755.4500000,1562.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,30-Jun-2022,13000.0000000,CE,0.0000000,0.0000000,0.0000000,1403.8500000,2949.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,15800.0000000,CE,0.0000000,0.0000000,0.0000000,359.7000000,80.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,33400.0000000,CE,0.0000000,0.0000000,0.0000000,2019.8000000,1698.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,29800.0000000,PE,0.0000000,0.0000000,0.0000000,643.9500000,58.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,30-Dec-2021,30000.0000000,CE,0.0000000,0.0000000,0.0000000,6213.9500000,5663.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,36400.0000000,PE,0.0000000,0.0000000,0.0000000,4336.6500000,4511.3500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,37000.0000000,PE,0.0000000,0.0000000,0.0000000,4532.7000000,5202.4000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,15700.0000000,PE,0.0000000,0.0000000,0.0000000,1331.0000000,1127.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,26-Jun-2025,12500.0000000,PE,0.0000000,0.0000000,0.0000000,2992.5500000,1230.2000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,16400.0000000,PE,1590.8500000,1665.8000000,1590.8500000,1662.2000000,1688.0000000,3.0000000,40.5800000,600.0000000,75.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,15950.0000000,CE,4.9500000,5.4000000,3.5500000,4.4500000,4.4500000,147.0000000,1759.0000000,5475.0000000,-600.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,34900.0000000,CE,0.0000000,0.0000000,0.0000000,1196.7000000,761.0000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,13750.0000000,CE,1074.6000000,1074.6000000,1033.9000000,1033.9000000,1010.3000000,2.0000000,22.2000000,375.0000000,75.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,30000.0000000,PE,0.0000000,0.0000000,0.0000000,896.7000000,347.8500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,12-May-2021,16600.0000000,PE,0.0000000,0.0000000,0.0000000,1584.7500000,14696.5000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,34000.0000000,CE,116.7000000,120.9500000,53.0000000,56.9500000,56.9500000,83348.0000000,710041.2900000,365200.0000000,195250.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,29600.0000000,CE,3162.6000000,3162.6000000,3162.6000000,3162.6000000,3048.1500000,3.0000000,24.5700000,125.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,28100.0000000,CE,0.0000000,0.0000000,0.0000000,3886.7500000,4674.5500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,08-Jul-2021,29100.0000000,PE,0.0000000,0.0000000,0.0000000,660.1000000,651.2500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,35800.0000000,PE,0.0000000,0.0000000,0.0000000,3142.1500000,3764.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,29300.0000000,CE,0.0000000,0.0000000,0.0000000,3759.0500000,3917.3500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,20-May-2021,15800.0000000,CE,1.8000000,2.4000000,1.6500000,1.9000000,1.9000000,12692.0000000,150418.7700000,1058025.0000000,371700.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,36100.0000000,CE,0.0000000,0.0000000,0.0000000,1883.9000000,1166.1500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,03-Jun-2021,32800.0000000,PE,0.0000000,0.0000000,0.0000000,1588.8500000,1409.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,27-May-2021,35500.0000000,CE,55.3000000,55.3500000,37.0000000,38.5000000,38.5000000,7021.0000000,62388.4900000,100725.0000000,-15300.0000000,12-May-2021
OPTIDX,NIFTY,08-Jul-2021,15800.0000000,PE,0.0000000,0.0000000,0.0000000,1292.7500000,1286.6000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,24-Jun-2021,14800.0000000,PE,320.0000000,427.9500000,320.0000000,404.1500000,404.1500000,1350.0000000,15379.8600000,70950.0000000,15000.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,12800.0000000,PE,9.5000000,10.5000000,9.5000000,10.2500000,10.2500000,16.0000000,153.7200000,2700.0000000,525.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,30200.0000000,PE,0.0000000,0.0000000,0.0000000,846.5000000,95.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,12-May-2021,32300.0000000,CE,439.0500000,475.9000000,78.8000000,150.0500000,32452.3000000,286493.0000000,2331385.6900000,61025.0000000,42825.0000000,12-May-2021
OPTIDX,BANKNIFTY,01-Jul-2021,37700.0000000,PE,0.0000000,0.0000000,0.0000000,4702.2000000,5494.0500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,03-Jun-2021,14550.0000000,CE,0.0000000,0.0000000,0.0000000,894.1500000,490.4500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,29-Dec-2022,14100.0000000,CE,0.0000000,0.0000000,0.0000000,1120.0000000,2757.1000000,0.0000000,0.0000000,112500.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,17-Jun-2021,31800.0000000,PE,0.0000000,0.0000000,0.0000000,1897.7500000,1238.9500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,36900.0000000,PE,0.0000000,0.0000000,0.0000000,4303.4000000,4749.0500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,24-Jun-2021,32600.0000000,PE,1168.7000000,1282.0000000,1119.7000000,1239.0000000,1239.0000000,419.0000000,3539.3800000,4900.0000000,4200.0000000,12-May-2021
OPTIDX,BANKNIFTY,20-May-2021,28800.0000000,CE,0.0000000,0.0000000,0.0000000,2808.5500000,3688.7500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,14450.0000000,CE,449.9500000,449.9500000,392.0000000,394.7500000,394.7500000,98.0000000,1093.3700000,18675.0000000,-675.0000000,12-May-2021
OPTIDX,NIFTY,27-May-2021,15100.0000000,CE,99.1500000,104.3000000,65.0500000,71.4000000,71.4000000,22979.0000000,261685.1200000,701100.0000000,75075.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,15850.0000000,PE,0.0000000,0.0000000,0.0000000,1235.3000000,1220.0500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,BANKNIFTY,29-Jul-2021,31700.0000000,CE,0.0000000,0.0000000,0.0000000,3930.4500000,2873.7000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,17-Jun-2021,13200.0000000,CE,0.0000000,0.0000000,0.0000000,1631.0000000,1602.7000000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
OPTIDX,NIFTY,10-Jun-2021,13000.0000000,PE,0.0000000,0.0000000,0.0000000,152.8500000,24.3500000,0.0000000,0.0000000,0.0000000,0.0000000,12-May-2021
